Unnamed: 0,movie_title,year,director,actors,war,biography,western,thriller,adventure,romance,reality-tv,mystery,horror,film-noir,musical,sport,animation,action,comedy,fantasy,history,sci-fi,music,crime,drama,family,overviews,description
3512,Blood Diamond,2006,Edward Zwick,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.","['Sierra Leone', 'two', 'Mende', '1999']"
3515,Big Fish,2003,Tim Burton,"Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.","['Edward Bloom', 'his later years', 'Will', 'William']"
3518,Magnolia,1999,Paul Thomas Anderson,"Tom Cruise, Jason Robards, Julianne Moore, Philip Seymour Hoffman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",['the San Fernando Valley']
3521,Sling Blade,1996,Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.","['Karl Childers', 'Karl', 'the age of 12']"
3522,Secrets & Lies,1996,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"With both her adoptive parents now dead, a black optometrist decides to make contact with her birth mother, but is shocked to find out that she is white.",[]
3525,Rain Man,1988,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,"['Charlie', ""Charlie Babbitt's"", 'Raymond']"
3529,Pink Floyd: The Wall,1982,Alan Parker,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,[]
3531,Being There,1979,Hal Ashby,"Peter Sellers, Shirley MacLaine, Melvyn Douglas, Jack Warden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.","['Chance', 'Washington D.C.']"
3535,Rosemary's Baby,1968,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.","['Guy', 'Rosemary', 'New York']"
3536,The Graduate,1967,Mike Nichols,"Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",['Benjamin']
3537,Who's Afraid of Virginia Woolf?,1966,Mike Nichols,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",[]
3543,The Hustler,1961,Robert Rossen,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,"['Minnesota Fats', 'Fast Eddie Felson']"
3545,Sweet Smell of Success,1957,Alexander Mackendrick,"Burt Lancaster, Tony Curtis, Susan Harrison, Martin Milner",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disapproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.","['Hunsecker', 'Sidney Falco', 'one', 'Steve Dallas', 'Susan', 'J.J. Hunsecker', 'Broadway', 'New York City']"
3546,La Strada,1954,Federico Fellini,"Anthony Quinn, Giulietta Masina, Richard Basehart, Aldo Silvani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"When Gelsomina, a na?ve young woman, is purchased from her impoverished mother by brutish circus strongman Zampan¨° to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampan¨° must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampan¨°.","['Gelsomina', 'Zampan¨°', 'Il Matto', 'Italian']"
3547,Stalag 17,1953,Billy Wilder,"William Holden, Don Taylor, Otto Preminger, Robert Strauss",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"It's a dreary Christmas 1944 for the American POWs in Stalag 17 and the men in Barracks 4, all sergeants, have to deal with a grave problem¡ªthere seems to be a security leak.","['4', 'a dreary Christmas 1944', 'American', 'Stalag 17']"
3549,Brief Encounter,1945,David Lean,"Celia Johnson, Trevor Howard, Stanley Holloway, Joyce Carey",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.","['weekly', 'Laura Jesson', 'Alec Harvey']"
3552,Marriage Story,2019,Noah Baumbach,"Adam Driver, Scarlett Johansson, Julia Greer, Azhy Robertson",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",[]
3558,Before Midnight,2013,Richard Linklater,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Ariane Labed",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.","['Celine', 'Paris', 'nine years', 'Jesse', 'Vienna', ""Jesse's"", 'French-American', 'Greece', 'States']"
3560,The Artist,2011,Michel Hazanavicius,"Jean Dujardin, B¨¦r¨¦nice Bejo, John Goodman, James Cromwell",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.","['Peppy Miller', 'George Valentin', 'Hollywood', '1927']"
3565,The Wrestler,2008,Darren Aronofsky,"Mickey Rourke, Marisa Tomei, Evan Rachel Wood, Mark Margolis",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.","['Randy', 'Randy ""The Ram"" Robinson']"
3568,Boyhood,2014,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.","['twelve years', 'age 6', '17-18', '12th', 'first']"
3570,Life of Pi,2012,Ang Lee,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.","['Bengal', 'the Pacific Ocean', 'Indian', 'Pi']"
3576,Almost Famous,2000,Cameron Crowe,"Billy Crudup, Patrick Fugit, Kate Hudson, Frances McDormand",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.","['Stillwater', '15-year-old', '1973', ""William Miller's"", 'Rolling Stone']"
3577,Titanic,1997,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fianc¨¦. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death¡ªon its first and last voyage¡ªon April 15, 1912.","['101-year-old', 'April 15, 1912', '84 years later', 'Fabrizio De Rossi', 'Jack Dawson', 'third', 'Rose DeWitt Bukater', 'Rose', 'first', 'Titanic']"
3583,Brazil,1985,Terry Gilliam,"Jonathan Pryce, Kim Greist, Robert De Niro, Katherine Helmond",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.","['Sam Lowry', 'Harry Tuttle']"
3584,Manhattan,1979,Woody Allen,"Woody Allen, Diane Keaton, Mariel Hemingway, Michael Murphy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,['Manhattan']
3585,Amarcord,1973,Federico Fellini,"Magali No?l, Bruno Zanin, Pupella Maggio, Armando Brancia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.","['Fascist', 'Titta', 'Italian']"
3586,Harold and Maude,1971,Hal Ashby,"Ruth Gordon, Bud Cort, Vivian Pickles, Cyril Cusack",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don¡¯t matter and they become best friends and love each other.,"['80-year-old', 'two', 'Maude', 'Harold']"
3588,Doctor Zhivago,1965,David Lean,"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.","['Russian', 'World War I', 'the October Revolution']"
3592,A Streetcar Named Desire,1951,Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A fading southern belle tries to build a new life with her sister in New Orleans.,['New Orleans']
3593,Harvey,1950,Henry Koster,"James Stewart, Wallace Ford, William H. Lynn, Victoria Horne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.","['Elwood and Harvey', 'Elwood P. Dowd', 'Harvey']"
3596,The Lost Weekend,1945,Billy Wilder,"Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.","['four-day', 'ten days', 'one', 'Don Birnam']"
3597,Sullivan's Travels,1941,Preston Sturges,"Joel McCrea, Veronica Lake, Robert Warwick, William Demarest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Successful movie director John L. Sullivan, convinced he won't be able to film his ambitious masterpiece until he has suffered, dons a hobo disguise and sets off on a journey, aiming to ""know trouble"" first-hand. When all he finds is a train ride back to Hollywood and a beautiful blonde companion, he redoubles his efforts, managing to land himself in more trouble than he bargained for when he loses his memory and ends up a prisoner on a chain gang.","['John L. Sullivan', 'first', 'Hollywood']"
3606,Little Women,2019,Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Four sisters come of age in America in the aftermath of the Civil War.,"['America', 'Four', 'the Civil War']"
3617,Little Miss Sunshine,2006,"Directors:Jonathan Dayton, Valerie Faris","Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.","['Olive', 'California']"
3618,The Curious Case of Benjamin Button,2008,David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"I was born under unusual circumstances. And so begins The Curious Case of Benjamin Button, adapted from the 1920s story by F. Scott Fitzgerald about a man who is born in his eighties and ages backwards: a man, like any of us, who is unable to stop time. We follow his story, set in New Orleans, from the end of World War I in 1918 into the 21st century, following his journey that is as unusual as any man's life can be. Benjamin Button, is a grand tale of a not-so-ordinary man and the people and places he discovers along the way, the loves he finds, the joys of life and the sadness of death, and what lasts beyond time.","['F. Scott Fitzgerald', 'eighties', 'New Orleans', 'Benjamin Button', 'World War I', 'the 21st century', '1920s', 'The Curious Case of Benjamin Button', '1918']"
3625,Being John Malkovich,1999,Spike Jonze,"John Cusack, Cameron Diaz, Catherine Keener, John Malkovich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.","['Craig', 'John Malkovich', 'One day']"
3626,Gattaca,1997,Andrew Niccol,"Ethan Hawke, Uma Thurman, Jude Law, Gore Vidal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.","['GATTACA', 'Vincent Freeman']"
3627,Hamlet,1996,Kenneth Branagh,"Kenneth Branagh, Julie Christie, Derek Jacobi, Kate Winslet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother now marrying the murderer... his uncle. Meanwhile, war is brewing.","['Denmark', 'Hamlet']"
3628,Breaking the Waves,1996,Lars von Trier,"Emily Watson, Stellan Skarsg?rd, Katrin Cartlidge, Jean-Marc Barr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.",['Scottish']
3630,The Remains of the Day,1993,James Ivory,"Anthony Hopkins, Emma Thompson, John Haycraft, Christopher Reeve",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,"['Nazi', 'Britain']"
3632,Crimes and Misdemeanors,1989,Woody Allen,"Martin Landau, Woody Allen, Bill Bernstein, Claire Bloom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman.",[]
3633,The Breakfast Club,1985,John Hughes,"Emilio Estevez, Judd Nelson, Molly Ringwald, Ally Sheedy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.","['Brian', 'Andrew', 'Five', 'Allison', 'Saturday', 'Claire', 'John']"
3638,Cabaret,1972,Bob Fosse,"Liza Minnelli, Michael York, Helmut Griem, Joel Grey",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.","['Sally Bowles', 'the Kit Kat Club', 'Berlin', '1931']"
3639,Midnight Cowboy,1969,John Schlesinger,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.","['Florida', 'Texas', 'Rizzo', 'New York City', 'Joe Buck', 'Enrico ""Ratso']"
3642,My Fair Lady,1964,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,[]
3644,The Day the Earth Stood Still,1951,Robert Wise,"Michael Rennie, Patricia Neal, Hugh Marlowe, Sam Jaffe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,"['Earth', 'World War II']"
3645,His Girl Friday,1940,Howard Hawks,"Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fianc¨¦, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.","['Walter Burns', 'one', 'Bruce Baldwin', 'Hildy', 'Walter', 'the next day']"
3648,Frankenstein,1931,James Whale,"Colin Clive, Mae Clarke, Boris Karloff, John Boles",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Dr. Henry Frankenstein attempts to create life by assembling a creature from body parts of the deceased. Aided by his loyal misshapen assistant, Fritz, Frankenstein succeeds in animating his monster, but, confused and traumatized, it escapes into the countryside and begins to wreak havoc. Frankenstein searches for the elusive being and eventually must confront his tormented creation.","['Fritz', 'Henry Frankenstein', 'Frankenstein']"
3649,Roma,2018,Alfonso Cuar¨®n,"Yalitza Aparicio, Marina de Tavira, Diego Cortina Autrey, Carlos Peralta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.","['1970s', 'two', 'Mexico City', 'four']"
3665,Gravity,2013,Alfonso Cuar¨®n,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.","['Shuttle', 'Matt Kowalsky', 'Earth', 'Stone', 'Kowalsky', 'first', 'Ryan Stone']"
3679,Lost in Translation,2003,Sofia Coppola,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","['Tokyo', 'Two', 'America']"
3682,In America,2002,Jim Sheridan,"Paddy Considine, Samantha Morton, Djimon Hounsou, Sarah Bolger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
3683,Adaptation.,2002,Spike Jonze,"Nicolas Cage, Meryl Streep, Chris Cooper, Tilda Swinton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Nicolas Cage is Charlie Kaufman, a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.","['Susan Orlean', 'Charlie Kaufman', '""The Orchid Thief', 'L.A.', 'Nicolas Cage', 'Donald', 'Orlean', 'Kaufman']"
3685,Billy Elliot,2000,Stephen Daldry,"Jamie Bell, Julie Walters, Jean Heywood, Jamie Draven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,County Durham England 1984 the miners strike has started and the police have started coming up from Bethnal Green starting a class war with the lower classes suffering caught in the middle of the conflict is 11-year old Billy Elliot who after leaving his boxing club for the day stubbles upon a ballet class and finds out that he's naturally talented. He practices with his teacher Mrs Wilkinson for an upcoming audition in Newcastle-upon Tyne the audition is for the royal Ballet school in London.,"['11-year old', 'Bethnal Green', 'Billy Elliot', 'Newcastle-upon Tyne', 'England', '1984', 'Wilkinson', 'Ballet school', 'London']"
3688,Happiness,1998,Todd Solondz,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",[]
3690,As Good as It Gets,1997,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.","['Carol', 'Melvin', 'New York City', 'Melvin Udall', 'Simon']"
3692,Sense and Sensibility,1995,Ang Lee,"Emma Thompson, Kate Winslet, James Fleet, Tom Wilkinson",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.","['Two', 'Dashwood', 'second']"
3693,What's Eating Gilbert Grape,1993,Lasse Hallstr?m,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.","['Betty Carver', 'Gilbert', 'Arnie', 'Becky', 'Gilbert Grape']"
3694,Short Cuts,1993,Robert Altman,"Andie MacDowell, Julianne Moore, Tim Robbins, Bruce Davison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.","['Doreen Piggot', 'Howard', 'Raymond Carver']"
3696,Naked,1993,Mike Leigh,"David Thewlis, Lesley Sharp, Katrin Cartlidge, Greg Cruttwell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,"['Brit', 'London']"
3698,A Few Good Men,1992,Rob Reiner,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.","['JoAnne Galloway', 'Daniel Kaffee', 'Nathan Jessep']"
3699,Night on Earth,1991,Jim Jarmusch,"Winona Ryder, Gena Rowlands, Lisanne Falk, Alan Randolph Scott",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,"['European', 'American', '5']"
